Company,Date,Open,High,Low,Close,Volume
EpsilonSystems,12/22/2020,109.07,112.81,105.52,106.57,633471
EpsilonSystems,12/23/2020,105.68,107.17,102.47,103.12,242271
EpsilonSystems,12/24/2020,102.2,105.73,101.96,105.02,889395
EpsilonSystems,12/25/2020,104.89,112.45,101,110.11,850169
EpsilonSystems,12/26/2020,111.08,113.15,106.15,112.59,656624
EpsilonSystems,12/27/2020,111.63,112.98,109.58,109.81,628973
EpsilonSystems,12/28/2020,109.25,111.4,104.66,108.04,591602
EpsilonSystems,12/29/2020,109.01,112.4,104.49,108.21,704692
EpsilonSystems,12/30/2020,109.13,112.17,107.14,111.79,831863
EpsilonSystems,12/31/2020,111.4,115.99,110.91,113.61,579484
EpsilonSystems,1/1/2021,112.73,117.2,109.6,114.4,456512
EpsilonSystems,1/2/2021,113.56,115.06,112.73,113.36,45497
EpsilonSystems,1/3/2021,113.83,113.9,109.97,112.41,177640
EpsilonSystems,1/4/2021,113.08,115.77,111.71,112.85,249877
EpsilonSystems,1/5/2021,112.74,112.76,102.21,106.93,299933
EpsilonSystems,1/6/2021,107.84,110.61,103.15,109.84,959230
EpsilonSystems,1/7/2021,109.55,120.48,108.36,116.83,802708
EpsilonSystems,1/8/2021,116.79,121.61,113.72,118.22,459129
EpsilonSystems,1/9/2021,118.91,121.13,116.06,120.02,482800
EpsilonSystems,1/10/2021,120.94,124.79,117.21,120.8,476570
EpsilonSystems,1/11/2021,120.96,126.13,118.9,122.01,884033
EpsilonSystems,1/12/2021,121.15,124.57,118.68,120.55,306280
EpsilonSystems,1/13/2021,121.39,125.5,121.23,124.1,443532
EpsilonSystems,1/14/2021,124.13,126.54,122.95,125.4,808308
EpsilonSystems,1/15/2021,125.31,131.66,120.65,128.88,266406
EpsilonSystems,1/16/2021,128.83,129.85,126.45,126.95,654712
EpsilonSystems,1/17/2021,127.35,135.68,125.97,130.86,868518
EpsilonSystems,1/18/2021,130.14,133.07,125.55,131.89,993346
EpsilonSystems,1/19/2021,131.87,135.64,131.66,132.1,906237
EpsilonSystems,1/20/2021,131.43,134.91,128.87,133.75,342651
EpsilonSystems,1/21/2021,134.22,137.45,131.96,134.01,839839
EpsilonSystems,1/22/2021,133.33,137.97,129.84,131.83,164084
EpsilonSystems,1/23/2021,132.44,135,129.8,130.4,459112
EpsilonSystems,1/24/2021,130.83,133.08,129.05,130.87,735956
EpsilonSystems,1/25/2021,131.34,136.29,131.1,131.89,822252
EpsilonSystems,1/26/2021,131.2,135.33,126.33,132.59,185426
EpsilonSystems,1/27/2021,131.94,138.67,130.05,136.09,393577
EpsilonSystems,1/28/2021,136.1,142.31,134.64,137.71,470596
EpsilonSystems,1/29/2021,136.75,138.65,127.95,131.77,937446
EpsilonSystems,1/30/2021,131.84,134.95,128.92,132.71,461111
EpsilonSystems,1/31/2021,132.81,136.24,131.01,132.87,377491
EpsilonSystems,2/1/2021,133.18,136.35,129.97,134.15,122257
EpsilonSystems,2/2/2021,135.13,140.1,132.12,136.86,38612
EpsilonSystems,2/3/2021,136.76,141.84,133.18,137.71,90994
EpsilonSystems,2/4/2021,138.15,142.5,133.43,139.95,221724
EpsilonSystems,2/5/2021,139.79,143.76,136.06,138.53,844309
EpsilonSystems,2/6/2021,137.55,138.48,134.36,135.41,682636
EpsilonSystems,2/7/2021,134.71,138.23,130.19,136.06,456288
EpsilonSystems,2/8/2021,136.29,137.84,131.34,132.64,410846
EpsilonSystems,2/9/2021,132.23,136.17,129.1,131.52,721439
EpsilonSystems,2/10/2021,132.09,136.58,129.1,132.34,772250
EpsilonSystems,2/11/2021,133.1,134.85,130.49,131.51,580151
EpsilonSystems,2/12/2021,131.22,135.63,129.5,130.11,499816
EpsilonSystems,2/13/2021,130.55,135.32,122.86,125.46,56381
EpsilonSystems,2/14/2021,126.2,129.43,123.43,126.41,431323
EpsilonSystems,2/15/2021,126.18,133.01,126.17,128.95,839739
EpsilonSystems,2/16/2021,128.38,130.47,128.1,130.15,329698
EpsilonSystems,2/17/2021,129.82,133.09,128.15,130.83,264474
EpsilonSystems,2/18/2021,130.73,132.62,124.16,128.9,979720
EpsilonSystems,2/19/2021,129.56,132.03,124.36,128.46,231161
EpsilonSystems,2/20/2021,128.05,131.75,127.35,130.7,314583
EpsilonSystems,2/21/2021,130.87,133.91,130.49,130.67,897984
EpsilonSystems,2/22/2021,130.94,133.65,126.2,129.55,892542
EpsilonSystems,2/23/2021,130.42,132.83,126.47,128.64,973757
EpsilonSystems,2/24/2021,127.87,132.55,121.57,125.84,906821
EpsilonSystems,2/25/2021,124.96,127.57,121.7,124.51,262577
EpsilonSystems,2/26/2021,125.09,130.47,124.71,130.21,542739
EpsilonSystems,2/27/2021,129.87,134.62,122.34,127.24,421830
EpsilonSystems,2/28/2021,127.31,132.3,120.46,124.85,916160
EpsilonSystems,3/1/2021,124.84,129.95,124.8,126.87,650886
EpsilonSystems,3/2/2021,127.36,129.65,124.92,125.3,66718
EpsilonSystems,3/3/2021,126.28,126.57,124.52,125.48,843468
EpsilonSystems,3/4/2021,126.21,129.28,122.87,126.17,381656
EpsilonSystems,3/5/2021,126.88,130.51,125.61,128.71,381210
EpsilonSystems,3/6/2021,127.72,131.11,122.74,125.19,240183
EpsilonSystems,3/7/2021,124.61,125.24,121.82,121.94,876407
EpsilonSystems,3/8/2021,122.28,126.62,118.3,124.35,394660
EpsilonSystems,3/9/2021,124.37,128.12,119.78,121.11,351122
EpsilonSystems,3/10/2021,121.56,124.59,121.09,121.86,429324
EpsilonSystems,3/11/2021,121.42,125.1,114.28,118.18,563503
EpsilonSystems,3/12/2021,118.79,123.4,116.89,118.69,688243
EpsilonSystems,3/13/2021,119.46,122.36,114.27,116.54,125703
EpsilonSystems,3/14/2021,117.45,124.7,116.88,120.55,585177
EpsilonSystems,3/15/2021,120.23,122.76,116.99,121.12,51178
EpsilonSystems,3/16/2021,120.7,122.64,117.47,120.31,172085
EpsilonSystems,3/17/2021,119.43,120.03,114.8,117.41,796093
EpsilonSystems,3/18/2021,117.04,121.04,110.4,115.13,901971
EpsilonSystems,3/19/2021,115.65,120.18,109.89,114.88,380644
EpsilonSystems,3/20/2021,115.26,116.97,112.21,112.94,928950
EpsilonSystems,3/21/2021,111.95,113.96,107.3,112.42,171506
EpsilonSystems,3/22/2021,113.29,118.07,111.94,113.16,557277
EpsilonSystems,3/23/2021,112.57,118.47,108.79,113.9,200173
EpsilonSystems,3/24/2021,114.78,117.99,112.29,114.7,557482
EpsilonSystems,3/25/2021,114.55,117.25,113.35,114.48,500888
EpsilonSystems,3/26/2021,115.36,119,110.89,116.99,495641
EpsilonSystems,3/27/2021,117.44,119.22,113,117.68,776020
EpsilonSystems,3/28/2021,116.93,118.58,116.63,117.37,60403
EpsilonSystems,3/29/2021,118.35,119.81,114.54,115.62,73543
EpsilonSystems,3/30/2021,115.07,117.59,111.53,116.98,139658
EpsilonSystems,3/31/2021,116.14,123.45,112.3,119.67,649432
EpsilonSystems,4/1/2021,119.77,121.25,116.29,117.25,75258
EpsilonSystems,4/2/2021,117.11,117.67,113.47,117.55,105615
EpsilonSystems,4/3/2021,118.35,124.01,115.3,119.48,138782
EpsilonSystems,4/4/2021,119.82,120.51,115.2,117.74,543067
EpsilonSystems,4/5/2021,116.96,118.94,116.14,117.19,617464
EpsilonSystems,4/6/2021,116.31,117.61,111.67,115.39,555958
EpsilonSystems,4/7/2021,114.75,117.9,111.79,114.91,502157
EpsilonSystems,4/8/2021,114.51,115.76,109.96,112.91,130388
EpsilonSystems,4/9/2021,112.42,117.58,111.84,116.8,323257
EpsilonSystems,4/10/2021,117.56,119.44,112.73,118.27,203850
EpsilonSystems,4/11/2021,118.96,121.22,116.92,118.67,115847
EpsilonSystems,4/12/2021,118.89,125.18,116.3,120.53,197755
EpsilonSystems,4/13/2021,121.36,124.35,121.23,122.24,52970
EpsilonSystems,4/14/2021,121.57,124.09,116.95,121.86,13740
EpsilonSystems,4/15/2021,121.08,127.02,119.17,124.01,740262
EpsilonSystems,4/16/2021,123.29,124.3,115.7,119.61,491694
EpsilonSystems,4/17/2021,120.23,125.88,119.08,122.65,558180
EpsilonSystems,4/18/2021,121.69,125.37,118.09,124.81,332659
EpsilonSystems,4/19/2021,125.71,129.29,125.13,125.27,463362
EpsilonSystems,4/20/2021,124.45,130.29,120.58,129.26,145263
EpsilonSystems,4/21/2021,128.77,129.88,124.4,127.89,480518
EpsilonSystems,4/22/2021,127.89,133.51,123.27,131.04,827412
EpsilonSystems,4/23/2021,130.31,136.5,129.15,133.19,336771
EpsilonSystems,4/24/2021,132.96,136.08,131.16,133.06,691221
EpsilonSystems,4/25/2021,133.91,134.32,131.64,133.09,911112
EpsilonSystems,4/26/2021,132.22,133.45,129.24,133.1,300828
EpsilonSystems,4/27/2021,132.64,133.31,131.81,132.63,342614
EpsilonSystems,4/28/2021,133.44,138.37,131.02,133.51,759031
EpsilonSystems,4/29/2021,134.42,139.37,132.95,138.05,175674
EpsilonSystems,4/30/2021,137.05,141.24,133.91,136.91,446071
EpsilonSystems,5/1/2021,136.56,138.25,133.33,137.55,321302
EpsilonSystems,5/2/2021,138.22,140.43,134.57,137.84,934967
EpsilonSystems,5/3/2021,137.17,140.95,132.92,138.04,558754
EpsilonSystems,5/4/2021,138.99,143.82,133.99,138.13,371514
EpsilonSystems,5/5/2021,138.98,143.9,135.53,137.51,954749
EpsilonSystems,5/6/2021,136.66,140.76,133.2,136.75,860152
EpsilonSystems,5/7/2021,136.98,141.61,132.98,135.78,92131
EpsilonSystems,5/8/2021,135.2,140.03,134.2,137.22,548218
EpsilonSystems,5/9/2021,137.39,138.05,133.62,136.12,696466
EpsilonSystems,5/10/2021,135.14,138.54,132.75,133.32,918264
EpsilonSystems,5/11/2021,133.55,139.31,133.09,134.99,857129
EpsilonSystems,5/12/2021,135.41,138.11,134.18,136.17,128957
EpsilonSystems,5/13/2021,135.43,140.12,128.5,132.97,289595
EpsilonSystems,5/14/2021,132.35,136.93,129.63,135.64,199298
EpsilonSystems,5/15/2021,135.87,137.28,133.34,135.72,296796
EpsilonSystems,5/16/2021,136.15,138.95,133.12,138.56,227349
EpsilonSystems,5/17/2021,137.61,139.89,135.92,137.55,632230
EpsilonSystems,5/18/2021,138.45,141.82,132.23,134.53,943929
EpsilonSystems,5/19/2021,134.65,136.61,132.5,133.36,455234
EpsilonSystems,5/20/2021,134.06,135.73,130.6,133.79,740480
EpsilonSystems,5/21/2021,133.73,137.61,132.3,133.92,483382
EpsilonSystems,5/22/2021,134.71,136.06,134.35,135.65,637229
EpsilonSystems,5/23/2021,135.49,137.24,132.4,136.99,857017
EpsilonSystems,5/24/2021,137.54,138.52,136.52,137.46,842133
EpsilonSystems,5/25/2021,137.99,142.32,135.46,137.23,53485
EpsilonSystems,5/26/2021,138.16,143.53,133.84,138.96,706270
EpsilonSystems,5/27/2021,139.26,140.32,135.53,136.35,310154
EpsilonSystems,5/28/2021,135.85,139.16,128.42,131.71,877352
EpsilonSystems,5/29/2021,131.52,133.82,129.61,132.27,140868
EpsilonSystems,5/30/2021,133.19,140.9,132.49,136.79,413772
EpsilonSystems,5/31/2021,137.26,139.63,132.45,139.24,578911
EpsilonSystems,6/1/2021,139.32,142.57,134.2,136.77,50596
EpsilonSystems,6/2/2021,137.1,142.44,136.13,139.29,570513
EpsilonSystems,6/3/2021,138.96,143.43,134.33,141.77,805328
EpsilonSystems,6/4/2021,140.92,145.02,138.99,139.7,850237
EpsilonSystems,6/5/2021,139.79,143.02,139.42,141.09,165656
EpsilonSystems,6/6/2021,140.84,143.24,138.55,140.37,184328
EpsilonSystems,6/7/2021,139.96,140.41,138.72,139.84,268291
EpsilonSystems,6/8/2021,140.66,145.08,136.45,141.14,533538
EpsilonSystems,6/9/2021,141.42,144.38,136.41,140.13,712750
EpsilonSystems,6/10/2021,140.36,144.01,138.8,142.1,224024
EpsilonSystems,6/11/2021,142.09,147.05,137.54,143.04,732044
EpsilonSystems,6/12/2021,142.52,146.34,138.89,142.97,287689
EpsilonSystems,6/13/2021,143.93,146.69,138.57,141.15,136160
EpsilonSystems,6/14/2021,140.73,141.81,136.12,139.7,137136
EpsilonSystems,6/15/2021,140.52,143.36,138,140.38,140646
EpsilonSystems,6/16/2021,140.49,144.28,136,141.42,889203
EpsilonSystems,6/17/2021,140.47,147.37,137.42,143.02,894190
EpsilonSystems,6/18/2021,142.31,144.24,135.82,139.09,492149
EpsilonSystems,6/19/2021,138.13,142.43,135.01,136.38,838475
EpsilonSystems,6/20/2021,135.81,139.12,132.07,135.15,102152
EpsilonSystems,6/21/2021,135.02,136.46,133,134.6,574012
EpsilonSystems,6/22/2021,135.53,138.19,132.67,135.61,468958
EpsilonSystems,6/23/2021,135.45,138.1,132.04,138.07,482866
EpsilonSystems,6/24/2021,138.72,143.05,137.99,138.68,781894
EpsilonSystems,6/25/2021,138.67,144.66,138.65,141.16,28449
EpsilonSystems,6/26/2021,140.52,141.84,138.77,139.38,365208
EpsilonSystems,6/27/2021,140.05,140.77,134.74,138.41,124943
EpsilonSystems,6/28/2021,138.65,141.35,133.73,139.25,950046
EpsilonSystems,6/29/2021,139.04,139.29,134.45,138.92,898366
EpsilonSystems,6/30/2021,138.19,141.31,138.01,139.03,988672
EpsilonSystems,7/1/2021,138.89,141.42,134.16,139.86,17792
EpsilonSystems,7/2/2021,138.95,139.74,129.72,134.6,970196
EpsilonSystems,7/3/2021,133.74,134.27,132.09,133.32,925234
EpsilonSystems,7/4/2021,133.23,142.95,130.47,138.63,470629
EpsilonSystems,7/5/2021,138.46,141.84,135.54,140.19,484971
EpsilonSystems,7/6/2021,140.45,144.68,137.56,141.66,963297
EpsilonSystems,7/7/2021,142.35,144.47,140.69,144.31,343955
EpsilonSystems,7/8/2021,143.37,149.04,140.03,148.3,548027
EpsilonSystems,7/9/2021,147.67,154.22,146.17,150.45,803571
EpsilonSystems,7/10/2021,151.29,157.26,147.85,153.17,455294
EpsilonSystems,7/11/2021,154.09,157.46,150.1,154.43,907058
EpsilonSystems,7/12/2021,153.65,154.72,148.29,152.55,67704
EpsilonSystems,7/13/2021,152.52,156.79,148.86,153.21,333844
EpsilonSystems,7/14/2021,153.48,157.29,153.47,153.98,410509
EpsilonSystems,7/15/2021,153.1,155.2,151,152,475699
EpsilonSystems,7/16/2021,152.7,152.77,151.59,152.18,458930
EpsilonSystems,7/17/2021,151.29,154.62,145.02,147.52,199508
EpsilonSystems,7/18/2021,147.58,153.06,145.66,151.19,864758
EpsilonSystems,7/19/2021,150.65,155.38,148.87,152.58,917506
EpsilonSystems,7/20/2021,151.7,154.63,151.09,153.96,577703
EpsilonSystems,7/21/2021,154.8,160.52,151.27,156.36,519102
EpsilonSystems,7/22/2021,156.54,162.85,155.57,159.05,714208
EpsilonSystems,7/23/2021,158.42,159.58,156.8,157.1,166636
EpsilonSystems,7/24/2021,156.58,158.44,155.23,158.14,586635
EpsilonSystems,7/25/2021,158.83,162.65,156.53,161.49,362663
EpsilonSystems,7/26/2021,161.51,163.32,159.55,161.99,28703
EpsilonSystems,7/27/2021,162.78,165.21,160.88,163.32,885861
EpsilonSystems,7/28/2021,162.88,165.74,158.62,165.15,732717
EpsilonSystems,7/29/2021,166.07,169.89,163.37,167.38,86092
EpsilonSystems,7/30/2021,168.2,170,165.64,167.96,578372
EpsilonSystems,7/31/2021,168.63,171.7,165.69,166.87,798892
EpsilonSystems,8/1/2021,166.86,172.79,164.42,168.5,185978
EpsilonSystems,8/2/2021,169.36,170.55,168.55,169.14,518575
EpsilonSystems,8/3/2021,169.4,170.32,167.35,169.8,520500
EpsilonSystems,8/4/2021,170.27,171.78,165.49,168.91,839153
EpsilonSystems,8/5/2021,168.35,169.46,161.21,165.74,624399
EpsilonSystems,8/6/2021,165.66,169.06,161.48,163.78,378655
EpsilonSystems,8/7/2021,162.87,164.35,156.27,160.15,195898
EpsilonSystems,8/8/2021,159.29,167.27,159.08,163.11,784885
EpsilonSystems,8/9/2021,162.49,166.01,161.71,162.11,779148
EpsilonSystems,8/10/2021,162.84,163.17,156.48,159.26,223349
EpsilonSystems,8/11/2021,160.2,161.14,153.53,157.69,274720
EpsilonSystems,8/12/2021,157.16,159.12,154.58,157.58,37083
EpsilonSystems,8/13/2021,158.16,161.67,153.32,160.01,301429
EpsilonSystems,8/14/2021,159.8,163.39,158.08,160.13,560706
EpsilonSystems,8/15/2021,159.67,159.74,156.71,159.26,225865
EpsilonSystems,8/16/2021,158.7,162.78,155.46,158.7,440268
EpsilonSystems,8/17/2021,158.87,162.87,158.26,162.13,917533
EpsilonSystems,8/18/2021,161.75,162.54,161.49,162.29,12632
EpsilonSystems,8/19/2021,163.03,165.5,162.5,163.74,645102
EpsilonSystems,8/20/2021,164.42,168.38,160.15,162.07,733241
EpsilonSystems,8/21/2021,162.85,166,159.77,161.58,510249
EpsilonSystems,8/22/2021,161.54,169.15,157.54,164.52,160902
EpsilonSystems,8/23/2021,164.05,164.9,162.29,163.66,93987
EpsilonSystems,8/24/2021,163.11,170.98,158.63,168.13,605201
EpsilonSystems,8/25/2021,168.63,171.63,167.75,168.46,240925
EpsilonSystems,8/26/2021,168.5,171.04,160.94,162.65,279935
EpsilonSystems,8/27/2021,162.5,167.35,156.04,160.02,356900
EpsilonSystems,8/28/2021,160.26,162.65,155.66,157.53,163870
EpsilonSystems,8/29/2021,157.59,160.87,153.92,156.79,635971
EpsilonSystems,8/30/2021,156.49,162.29,155.61,157.69,996544
EpsilonSystems,8/31/2021,156.71,160.53,156.44,158.97,466982
EpsilonSystems,9/1/2021,159.78,164.25,157.42,161.92,141613
EpsilonSystems,9/2/2021,162.12,163.28,158.95,162.68,331469
EpsilonSystems,9/3/2021,161.78,165.02,160.18,164.25,705279
EpsilonSystems,9/4/2021,164.29,164.83,158.13,160.3,827320
EpsilonSystems,9/5/2021,159.62,166.64,155.91,162.67,815595
EpsilonSystems,9/6/2021,161.84,164.97,158.66,161.51,948230
EpsilonSystems,9/7/2021,162.5,166.72,160.44,165.75,309966
EpsilonSystems,9/8/2021,166.17,171.8,162.94,167.52,200614
EpsilonSystems,9/9/2021,167.78,171.33,166.99,169.39,334242
EpsilonSystems,9/10/2021,169.36,169.84,166.52,167.87,74042
EpsilonSystems,9/11/2021,167.37,171.15,165.82,168.91,535986
EpsilonSystems,9/12/2021,169.66,174.61,166.46,170.06,579672
EpsilonSystems,9/13/2021,170.62,172.78,163.78,166.36,188071
EpsilonSystems,9/14/2021,165.4,171.91,163.96,167.38,802381
EpsilonSystems,9/15/2021,168.2,173.33,167.63,169.24,478580
EpsilonSystems,9/16/2021,168.76,173.52,167.74,168.04,77541
EpsilonSystems,9/17/2021,168.19,168.73,161.33,164.7,142210
EpsilonSystems,9/18/2021,163.74,168.43,162.24,163.6,809551
EpsilonSystems,9/19/2021,163.6,170.62,160.78,166.79,231120
EpsilonSystems,9/20/2021,166.35,169.6,162.19,168.58,672270
EpsilonSystems,9/21/2021,169.13,171.68,160.87,165.57,175910
EpsilonSystems,9/22/2021,166.18,168.3,163.12,164.05,161131
EpsilonSystems,9/23/2021,164.73,166.15,163,164.27,228764
EpsilonSystems,9/24/2021,165.22,167.11,161.93,167.09,296336
EpsilonSystems,9/25/2021,166.53,169.54,162.06,169.22,222640
EpsilonSystems,9/26/2021,169.68,175.1,168.11,173.37,387192
EpsilonSystems,9/27/2021,172.53,173.6,168.86,172.03,628333
EpsilonSystems,9/28/2021,172.57,175.41,168.64,172.29,740400
EpsilonSystems,9/29/2021,171.51,175.4,170.82,171.42,910070
EpsilonSystems,9/30/2021,170.81,173.05,167.96,170.44,686686
EpsilonSystems,10/1/2021,169.56,170.35,165.77,167.33,751640
EpsilonSystems,10/2/2021,166.75,170.03,163.17,163.74,881989
EpsilonSystems,10/3/2021,164.2,169.66,160.68,165.16,974908
EpsilonSystems,10/4/2021,165.41,168.51,162.63,165.07,500831
EpsilonSystems,10/5/2021,164.32,166.26,159.06,163.23,762052
EpsilonSystems,10/6/2021,162.94,163.66,155.5,160.29,309390
EpsilonSystems,10/7/2021,161.24,161.79,158.74,161.24,505888
EpsilonSystems,10/8/2021,160.5,164.95,152.41,156.9,404466
EpsilonSystems,10/9/2021,155.91,157.78,155.8,156.22,560060
EpsilonSystems,10/10/2021,156.77,163.06,154.04,158.13,451072
EpsilonSystems,10/11/2021,157.55,157.86,152.2,153.15,876399
EpsilonSystems,10/12/2021,153.85,156.45,151.5,155.18,306664
EpsilonSystems,10/13/2021,156.12,160.99,155.29,158.34,803790
EpsilonSystems,10/14/2021,158.01,160.55,155.68,159.6,433138
EpsilonSystems,10/15/2021,160.15,163.59,158.71,160.29,514489
EpsilonSystems,10/16/2021,161.23,162.63,158.38,162.43,348555
EpsilonSystems,10/17/2021,162.72,165.27,157.97,159.13,501705
EpsilonSystems,10/18/2021,158.74,164.05,153.81,159.26,121270
EpsilonSystems,10/19/2021,159.01,162.92,157.39,160.55,747158
EpsilonSystems,10/20/2021,161.08,162.43,153.88,156.05,521158
EpsilonSystems,10/21/2021,155.76,156.2,153.14,154.84,856405
EpsilonSystems,10/22/2021,154.32,155.6,151.8,154.08,232072
EpsilonSystems,10/23/2021,153.29,158.12,152.62,153.45,640949
EpsilonSystems,10/24/2021,152.78,156.53,150.61,154.39,972972
EpsilonSystems,10/25/2021,153.63,160.26,149.73,157.15,890838
EpsilonSystems,10/26/2021,157.18,158.49,154.27,155.53,798322
EpsilonSystems,10/27/2021,156.22,161.63,154.6,157.19,434851
EpsilonSystems,10/28/2021,157.35,159.48,151.93,156.08,91454
EpsilonSystems,10/29/2021,156.72,157.26,153.39,155.79,494354
EpsilonSystems,10/30/2021,155.24,156.3,150.49,155.98,368343
EpsilonSystems,10/31/2021,155.13,156.22,148.1,152,826858
EpsilonSystems,11/1/2021,151.88,154.76,147.93,152.08,159339
EpsilonSystems,11/2/2021,152.92,157.43,149.48,155.57,610898
EpsilonSystems,11/3/2021,156.07,160.12,149.96,154.47,752243
EpsilonSystems,11/4/2021,153.72,158.75,149.78,155.13,155611
EpsilonSystems,11/5/2021,156.02,160.13,147.41,151.92,507814
EpsilonSystems,11/6/2021,151.71,156.29,147.13,150.3,781132
EpsilonSystems,11/7/2021,150.18,154.89,146.86,150.93,42212
EpsilonSystems,11/8/2021,149.99,152.3,143.02,146.64,668550
EpsilonSystems,11/9/2021,146.04,147.79,143.34,143.41,625156
EpsilonSystems,11/10/2021,143.17,143.67,138.9,143.46,753179
EpsilonSystems,11/11/2021,143.2,145.45,141.36,142.57,836959
EpsilonSystems,11/12/2021,142.75,146.38,141.53,144.55,315833
EpsilonSystems,11/13/2021,143.6,150.07,141.7,145.18,531217
EpsilonSystems,11/14/2021,144.53,149.8,139.91,145.9,132262
EpsilonSystems,11/15/2021,146.78,147.9,144.08,144.55,292875
EpsilonSystems,11/16/2021,143.74,144.92,137.76,142.37,364416
EpsilonSystems,11/17/2021,142.31,147.15,135.54,140.4,574930
EpsilonSystems,11/18/2021,139.53,142.98,134.77,141.27,378014
EpsilonSystems,11/19/2021,140.7,147.18,140.46,143.38,894006
EpsilonSystems,11/20/2021,144.27,150.81,141.86,145.91,242821
EpsilonSystems,11/21/2021,145.88,150.28,141.6,145.67,72502
EpsilonSystems,11/22/2021,144.86,146.9,141.98,143.44,743079
EpsilonSystems,11/23/2021,144.19,146.83,142.65,144.86,247021
EpsilonSystems,11/24/2021,144.26,147.27,140.34,143.18,609592
EpsilonSystems,11/25/2021,144.18,147.42,141.12,142.37,205624
EpsilonSystems,11/26/2021,141.41,142.66,139.96,141.69,58793
EpsilonSystems,11/27/2021,142.09,146.34,140.42,141.28,158344
EpsilonSystems,11/28/2021,142.09,144.73,138.54,140.4,760637
EpsilonSystems,11/29/2021,140.22,144.59,135.38,143.66,910333
EpsilonSystems,11/30/2021,143.49,147.66,140.64,143.62,73275
EpsilonSystems,12/1/2021,143.65,147.72,142.64,146.56,341168
EpsilonSystems,12/2/2021,146.46,147.09,141.66,145.6,384586
EpsilonSystems,12/3/2021,144.8,146.67,141.83,143.08,862784
EpsilonSystems,12/4/2021,143.34,150.7,142.15,145.9,688636
EpsilonSystems,12/5/2021,146.02,150.79,142.76,145.32,325188
EpsilonSystems,12/6/2021,144.48,152.9,140.95,149.19,381534
EpsilonSystems,12/7/2021,149.92,154.11,145.49,149.83,688610
EpsilonSystems,12/8/2021,149,153.62,142.38,145.46,990018
EpsilonSystems,12/9/2021,146.38,151.36,142.21,144.99,810255
EpsilonSystems,12/10/2021,145.83,152.34,143.23,147.7,626503
EpsilonSystems,12/11/2021,146.88,151.36,140.41,144.79,315268
EpsilonSystems,12/12/2021,144.01,148.7,141.03,143.7,964317
EpsilonSystems,12/13/2021,143.16,146.96,139.54,145.65,566726
EpsilonSystems,12/14/2021,146.64,151.44,146.21,147.22,261314
EpsilonSystems,12/15/2021,147.83,149.23,142.33,145.04,768301
EpsilonSystems,12/16/2021,144.64,145.92,144.29,145.12,118527
EpsilonSystems,12/17/2021,145.49,150.52,141.82,145.96,500164
EpsilonSystems,12/18/2021,145.72,152.1,145.54,147.59,904022
EpsilonSystems,12/19/2021,148.06,148.98,145.98,148.63,866282
EpsilonSystems,12/20/2021,149.4,152.07,142.89,145.83,289930
EpsilonSystems,12/21/2021,144.9,146.16,144.77,146.15,788599
EpsilonSystems,12/22/2021,145.33,146.89,139.16,143.05,561973
EpsilonSystems,12/23/2021,142.31,144.53,138.92,143.43,776771
EpsilonSystems,12/24/2021,143.9,146.96,138.33,143.02,921234
EpsilonSystems,12/25/2021,143.92,148.82,140.14,143.45,664066
EpsilonSystems,12/26/2021,143.08,145.87,136.28,139.31,714148
EpsilonSystems,12/27/2021,138.94,142.69,135.94,139.75,458917
EpsilonSystems,12/28/2021,140.41,145.28,135.75,141.23,359412
EpsilonSystems,12/29/2021,140.86,144.7,139.56,143.16,822928
EpsilonSystems,12/30/2021,143.03,144.5,139.93,142.57,965246
EpsilonSystems,12/31/2021,143.17,147.6,133.51,137.01,905230
EpsilonSystems,1/1/2022,136.45,141.43,130.68,134.54,653189
EpsilonSystems,1/2/2022,135.2,137.9,133.62,137.24,671961
EpsilonSystems,1/3/2022,137.6,141.46,132.89,139.05,847551
EpsilonSystems,1/4/2022,138.76,141.65,132.11,137.04,78664
EpsilonSystems,1/5/2022,137.98,142.79,133.55,137.35,234090
EpsilonSystems,1/6/2022,136.37,139.68,134.75,135.1,197904
EpsilonSystems,1/7/2022,134.63,140.74,133.26,139.72,407681
EpsilonSystems,1/8/2022,140.04,143.36,139.95,140.12,759045
EpsilonSystems,1/9/2022,140.13,144.26,135.74,142.37,386103
EpsilonSystems,1/10/2022,142.18,143.82,137.27,141.11,909737
EpsilonSystems,1/11/2022,140.4,140.83,136.18,137.39,982878
EpsilonSystems,1/12/2022,137.58,142.63,136.99,139.16,899531
EpsilonSystems,1/13/2022,139.41,143.85,136.87,137.07,517857
EpsilonSystems,1/14/2022,137.45,142.69,133.69,138.85,522313
EpsilonSystems,1/15/2022,139.08,140.76,132.89,137.74,555042
EpsilonSystems,1/16/2022,137.88,144.23,133.33,140.32,834878
EpsilonSystems,1/17/2022,141.14,144.1,137.23,140.92,846693
EpsilonSystems,1/18/2022,140.73,141.68,140.19,141.12,696502
EpsilonSystems,1/19/2022,140.47,144.53,139.64,142.47,761184
EpsilonSystems,1/20/2022,142.67,143.41,140.02,142.04,47622
EpsilonSystems,1/21/2022,141.26,147.74,138.85,143.34,268665
EpsilonSystems,1/22/2022,143.6,147.83,137.05,141.26,615905
EpsilonSystems,1/23/2022,140.4,149.66,138.24,144.93,64617
EpsilonSystems,1/24/2022,145.86,148.77,144.33,145.57,473196
EpsilonSystems,1/25/2022,146.1,146.44,142.26,144.18,945414
